gene	positivePosteriorProb	negativePosteriorProb	FDR
CD2AP	0.0271834033939186	0.0844145747675523	0.693000241958994
CD2	0.0266701262479832	0.0727333630943548	0.732441967661763
CD36	0.0161446906517302	0.0357822248797181	0.787522683578631
CD38	0.0261689832336176	0.0681240609109608	0.749815242470909
CD40LG	0.0281299472882264	0.0864776773703322	0.683459047353899
CD40	0.0269419673579782	0.0801838153811746	0.706927684166471
CD44	0.0294292865500845	0.155852003458788	0.518489901516706
CD5L	0.0255461751275636	0.06071526197642	0.770851414554926
CD5	0.0269392737254016	0.0809382180739274	0.704423034192159
CD70	0.0274494112722297	0.0816539381046519	0.700495112151407
CD79A	0.0259857874521885	0.0654802576293808	0.758337128280427
CD99	0.0919213670614285	0.303939296201346	0.252946927890779
CD9	0.0193149537770748	0.0494922346742249	0.782204442491561
CDAN1	0.0850346515532442	0.300040712186011	0.261713689843126
CDC123	0.0185236130224974	0.0394066594090754	0.78676085608055
CDC16	0.0279319653888432	0.0992196518253747	0.645377164693942
CDC20	0.996020935186692	0.98777848528827	0
CDC23	0.0273272332863242	0.0843158959283071	0.692825153593132
CDC26	0.33671717719725	0.132790469845656	0.194730460335931
CDC27	0.515448086281072	0.995622370169494	0
CDC34	0.0263629278807024	0.0710481914469989	0.739074140555306
CDC37L1	0.029680912857471	0.103683048418533	0.628821388832563
CDC37	0.0270370814791714	0.0799516060120032	0.707275398542795
CDC42	0.026988350103763	0.0794853988380162	0.709054343055289
CDC45	0.01398831183121	0.0360074289686117	0.787583585148291
CDC5L	0.592897010458338	0.366468778966747	0.00126749109240545
CDC6	0.0319418859332515	0.129782082627566	0.564284886039985
CDC73	0.711834963437136	0.997096809208541	0
CDCA2	0.0286066692008082	0.104198119819322	0.630741563899856
CDCA3	0.988672653493547	0.998034023574084	0
CDCA5	0.028479283142176	0.0841065712830595	0.68994278724688
CDCA8	0.0297850322544075	0.136313554754996	0.554687590817312
CDH11	0.0272468339138192	0.0878885265438519	0.681666941277077
CDH13	0.0274374471603433	0.086743909003862	0.684686063320738
CDH1	0.0284037978632643	0.10186625267068	0.637268572085566
CDH2	0.0285986852596403	0.094512143626681	0.656463218627933
CDH4	0.0311609112790283	0.104904548953153	0.622045731845044
CDIP1	0.0183245698694865	0.0515484870996006	0.781721067468149
CDIPT	0.0190070996258334	0.0449036488637062	0.784811876097036
CDK2AP1	0.026066710518873	0.0651896648850612	0.758909997764491
CDK5RAP2	0.027135977760916	0.0825779634400276	0.698697705049823
CDPF1	0.0195911288636331	0.0521857574354867	0.780851270389788
CDR1	0.026081071055151	0.0679594904786694	0.750618890953583
CDR2	0.0345901183888644	0.218293533404245	0.41610953236743
CDT1	0.0257811899615221	0.0649430504072521	0.760416680854695
CDX2	0.0301267981465907	0.129837319341718	0.568273274865944
CEBPA	0.0263548454847481	0.0716109695186465	0.737202266379401
CEBPB	0.0321171199934096	0.152389600574945	0.519699277205543
CEBPG	0.0363835475710349	0.0979614377165867	0.626367189802368
CENPE	0.0367918268719824	0.171688657201116	0.480191483517781
CENPF	0.0289012683325923	0.102849185550076	0.633367456164509
CENPI	0.0621153554697262	0.710930717974224	0.0354710430018777
CENPJ	0.0270325425751244	0.0849340326716445	0.691923793718485
CENPL	0.0257016702459664	0.063454841369668	0.764652807728034
CENPM	0.0312311786648206	0.101088872920854	0.631797542857355
CENPN	0.0271289643821795	0.0804955844455344	0.705329618806174
CENPQ	0.0264875966030509	0.070682297374812	0.7396948403946
CENPU	0.0253800652030443	0.0591886344987187	0.773643479684387
CENPV	0.0273471367112272	0.0790065647131943	0.709376408809463
CEP128	0.0190683479748258	0.0447111836006677	0.784860138633167
CEP135	0.0383494074870304	0.307306949236355	0.297556617431565
CEP152	0.0262387502989961	0.0705132490900308	0.741339665305256
CEP192	0.0309472655041002	0.158022431487312	0.512894681409339
CEP250	0.0326567970364915	0.176128772969269	0.479709000950749
CEP290	0.0235309332799163	0.0541450441715572	0.777946738664438
CEP350	0.0666211110826266	0.545497490372505	0.101933800814958
CEP41	0.0270311466626706	0.084551686454013	0.693065832176409
CEP55	0.0510315175272401	0.168359629261276	0.463540698345038
CEP57	0.0298746701472113	0.10905046747997	0.613960151329787
CEP63	0.0301875221191171	0.12291628799705	0.583746145787506
CEP68	0.0264701166617312	0.0762000229921645	0.721422949536507
CEP70	0.025598061802092	0.0618082215464511	0.768793076928874
CEP72	0.0506620201106711	0.172501586074599	0.458221003432658
CEP76	0.0281807329675449	0.0966936768047366	0.651916765324544
CEP78	0.0229265621989713	0.0619927866428166	0.773055647206541
CES3	0.0276187601589417	0.0821354078224182	0.698447549174722
CES5A	0.0250479897028684	0.0780907115719266	0.719959978704727
CETN1	0.026238407141842	0.0696799287044555	0.744183897514746
CETN2	0.0400148456419257	0.132619809150184	0.541939952932934
CETN3	0.029068981433885	0.121779917887074	0.588331690446936
CFP	0.0197242832064642	0.0557820050194715	0.779057294688567
CGB5	0.0521746494403968	0.398164478302253	0.208975985561637
CGB	0.0298401120532995	0.12266721323083	0.585021873004426
CGREF1	0.0291349692810293	0.110675813176744	0.612090723130691
CGRRF1	0.0257082399619038	0.0637908340651935	0.763650175577235
CHAF1A	0.757184048412527	0.913510427196663	0
CHAF1B	0.727167104526416	0.98599284326153	0
CHAT	0.0179908086084636	0.0502258878908017	0.782543024621631
CHD8	0.0217449428093899	0.143980750404446	0.555748615419137
CHD9	0.0283607640858884	0.167940070817062	0.49857152126581
CHFR	0.025455753929731	0.0599638035572555	0.772296391085284
CHI3L1	0.0269667302013593	0.0777333020452296	0.714835179013847
CHIC2	0.028736177475295	0.103103746117995	0.6330548901046
CHL1	0.0255757601922456	0.0614760322314317	0.76951789573101
CHN1	0.0340729736272085	0.130052824241939	0.558730916936493
CHP2	0.0285625470827161	0.099670904663416	0.642247660225821
CHPF	0.031510153876608	0.112674490681477	0.602706895443985
CHST12	0.0271429042968118	0.0854994599609998	0.689718087692231
CHST13	0.0265226231191061	0.0717887908185446	0.735968142512304
CHST14	0.0278119168634768	0.0910749526331484	0.669282998758551
CHST1	0.0272408207861393	0.0786049557406993	0.711363040676111
CHST4	0.0204221024122774	0.0646220324781512	0.772829419377515
CHST6	0.0196242054935763	0.0521307501801632	0.780860926057913
CHST7	0.025892374341615	0.0653816842779881	0.758841438248217
CHSY3	0.0293998837686815	0.127531155974717	0.575238932096573
CIB1	0.0295881831560355	0.118243437479918	0.594722599134896
CIC	0.0283217442404126	0.167566275123122	0.49968080134014
CIDEA	0.0258385874137126	0.0652129766985477	0.759433950954189
CIDEB	0.0197400572956333	0.0526960334273775	0.780551956027374
CIDEC	0.0188944409462206	0.0424102185393423	0.785769062661278
CIITA	0.0287786296870268	0.101449010743654	0.637302336794756
CILP2	0.0264672578057329	0.0726838626675113	0.73309115622525
CITED2	0.0236276324127504	0.0637125351608875	0.768905753200479
CKAP2	0.0261694301382372	0.0681224234048707	0.749840463724185
CKAP5	0.022041197028316	0.098914534245104	0.662891673872518
CLASP1	0.0799655304659828	0.428028604276371	0.163388968197216
CLASP2	0.0174514491564848	0.0478987769121262	0.78407858180004
CLASRP	0.0265431939957286	0.0757502891515097	0.722981496054465
CLDN3	0.0262862998394115	0.07072666360565	0.74028366401511
CLDN4	0.0170772712948711	0.0408823327196369	0.786751072228245
CLDN5	0.0456431599203384	0.15263879508476	0.495207890863527
CLEC2B	0.0636211467858895	0.151976972616193	0.469918945380224
CLGN	0.018034374038269	0.0449466165870365	0.78519796703587
CLIC2	0.02588040948375	0.0655960633399922	0.758279641167597
CLIC5	0.0263293488380359	0.0720606220586964	0.735748704019987
CLIC6	0.117668651312047	0.345636675777757	0.198128763287344
CLP1	0.148915871002552	0.111735353805273	0.40349160820985
CLSPN	0.0410478459095617	0.387260610978312	0.22912011683292
CLTCL1	0.0269432044834576	0.076250144577773	0.719822863886896
CLTC	0.0758498332429085	0.811703824102509	0.00911551558016028
CLU	0.0186084666853474	0.0405408712313805	0.786516713201958
CLYBL	0.167659690095595	0.264166223471444	0.225592748043202
CMBL	0.0261230761377298	0.0677222480828318	0.751328825121078
CMYA5	0.0324145364905396	0.16998298421893	0.489409760312367
CNBP	0.0286691724997847	0.0912583138531581	0.666264060301773
CNKSR2	0.027064925415059	0.0775659957893	0.715122490332393
CNOT2	0.0314449117011362	0.175696691786855	0.482032631479143
CNOT6L	0.0282346341571099	0.0809581201245144	0.700125522552052
CNOT8	0.0523208862861987	0.351528550015702	0.247455160720502
CNPY4	0.0266123868851169	0.0746199860531847	0.726351353534748
CNP	0.0735609965044502	0.134301969389815	0.480833500358897
CNTF	0.0277236991588036	0.0966553834728503	0.653007203332842
CNTN1	0.0268231791098547	0.0824547116048406	0.699919653643174
CNTN3	0.0261100644568202	0.0679936517954317	0.750406075064909
CNTN4	0.0254867343316878	0.183671893865569	0.479064107038938
CNTN5	0.0187467527665987	0.0419792951719433	0.786050162381346
CNTN6	0.0280007368862956	0.0831413272727322	0.69445626674041
CNTRL	0.020863471961953	0.0675506871241033	0.766299858519156
CNTROB	0.0236586233985739	0.103188127651612	0.645950163317185
COASY	0.0327225099744103	0.140481189050412	0.540858722614529
COCH	0.0292684283134788	0.087415208606963	0.676426670945973
COL11A1	0.0272126022882313	0.076807268163803	0.716989108950679
COL18A1	0.0263368407116122	0.0719433690342054	0.736099575955823
COL19A1	0.0286608655767562	0.0986913491887248	0.644769812829357
COL1A1	0.0262992514518146	0.0704231108651712	0.741505315078502
COL1A2	0.0293344965754685	0.100491494088024	0.63821109917992
COL3A1	0.0262770423827485	0.0678584413815675	0.750330851833811
COL4A1	0.0270055988067443	0.0809188439558015	0.704185264492669
COL4A2	0.0258812704642173	0.065318751437289	0.759035565520819
COL4A3	0.0334183706259897	0.133413241265151	0.553225609588324
COL4A4	0.0272979308180503	0.0814541104660439	0.701495089908987
COL4A6	0.0259527376599427	0.0669451259981944	0.754162744575275
COL5A1	0.0278855970078588	0.0942814196539941	0.659429588915186
COL5A3	0.0589175830195048	0.256326687345194	0.330059044186365
COL6A2	0.0286868674245389	0.0881001933017004	0.676048893169182
COL7A1	0.0288884241048708	0.081270560502513	0.697230786337784
COL9A3	0.0381365554144131	0.223643268708243	0.401394990328384
COMMD1	0.0266980877692426	0.0750179047392695	0.724925284973475
COMMD4	0.0303339469321372	0.106908350550147	0.618404567546307
COMMD5	0.026504287097464	0.071904817524285	0.735602126655658
COMT	0.0176701478733258	0.0487231668451632	0.783567053101113
COPS2	0.0438673027845931	0.237276601918935	0.376352731087534
COPS5	0.190456516744618	0.859610798993066	0
COQ6	0.0280595332743476	0.0937385140105678	0.66063169347881
CORO6	0.0211717175907894	0.0755674646447748	0.741422528586434
COX19	0.0307412941416237	0.0999259941441647	0.636150074241088
COX4I1	0.0255241668900065	0.0609203058714121	0.77061023051603
COX6B1	0.0205052921712424	0.0598250448742503	0.776935104358446
COX6C	0.0178223330140602	0.050626391839163	0.782359242725323
CPAMD8	0.0258367695759309	0.0650648285714272	0.759887130814206
CPNE8	0.0418606505959753	0.182963130125961	0.455650458493249
CPT1A	0.0470422917565544	0.211626734071084	0.407089305489639
CPT1B	0.0196377025869777	0.05660205797813	0.778545594176799
CREB1	0.0254324613095245	0.0600181716094196	0.772246904622157
CREBBP	0.0255237453983502	0.129519789381087	0.579375071097399
CRISPLD1	0.043482111573352	0.145252992906968	0.513377887912014
CRKL	0.0575734374843609	0.254719898298021	0.334895106570394
CRK	0.0754129340093407	0.291323647256253	0.279127823253294
CRNKL1	0.0197040436676108	0.0539034002139318	0.780011739009413
CROCC	0.0262352989418329	0.0720738548810675	0.735982755218738
CRTC1	0.0256533036023333	0.0619915082979729	0.768248320678329
CRYL1	0.0285284691776897	0.115378604163258	0.603172511537887
CSAG2	0.020343129477205	0.0632170103439539	0.774896791541524
CSF1	0.026329399710898	0.106001911582395	0.631727381685465
CSF2	0.0329372451039854	0.141100581060351	0.539407465532049
CSF3R	0.0179522584445099	0.0485933107226347	0.783518798890741
CSF3	0.0280181192046444	0.0943123555936961	0.658795396843722
CSGALNACT2	0.0265630689830055	0.0747640946130176	0.726093532807246
CSMD3	0.0277350198129693	0.0885234019407783	0.677851562423888
CSPP1	0.0203871142226933	0.061360662774633	0.776320756595234
CSRNP1	0.01978183302691	0.0550856359368359	0.779404524238491
CSRP2BP	0.0265948827700372	0.0730877129716865	0.731452498229609
CST3	0.10169399365795	0.211585460405716	0.332914297988999
CST4	0.0280861631437044	0.106909861465357	0.624461641689479
CST5	0.0264824310096818	0.0739043941299893	0.728831960096144
CST7	0.0273568291758523	0.0896582796799803	0.675086325645037
CST8	0.0285734901362577	0.0848015211052706	0.68726331418667
CSTA	0.0737427184418944	0.191227885499053	0.39748774677366
CSTB	0.0260458394191085	0.0686214790885882	0.748352972782869
CTAG1A	0.0264105148594756	0.0730727484624489	0.732123376511984
CTAG1B	0.0270324229148328	0.0788736540925703	0.711084183628116
CTAG2	0.0270459573595443	0.0806612780894675	0.705074173573014
CTBP1	0.966377268417791	0.996537377536316	0
CTBP2	0.0225750231741508	0.133724378075048	0.576973926571925
CTCF	0.0217059138622011	0.104117729619321	0.649183987396136
CTGF	0.0389787791534067	0.24456991632742	0.373673278393629
CTHRC1	0.119169362616859	0.304073907099723	0.232986926778003
CTNNA1	0.0260620492831003	0.0686585000085468	0.748160465656897
CTNNA2	0.205949345463476	0.0453839841657704	0.417772698786722
CTNNA3	0.0393835900457294	0.155472510045021	0.50122423453436
CTNNB1	0.0207525691804159	0.0703413341963879	0.759343048689998
CTNND1	0.0195168095642551	0.0499609526811859	0.78191439218394
CTNND2	0.0264625175253227	0.0724578019495353	0.734004869466223
CTSB	0.0305432967306128	0.117359776499275	0.594500024474836
CTSD	0.0297002772481161	0.100861203070143	0.636523916968852
CUL1	0.0116340014784485	0.0292295861847099	0.787698275097751
CUL2	0.0419652251258147	0.257724885731709	0.353375004185503
CUL3	0.03980991159931	0.219317636379342	0.405896248917848
CUL4A	0.0278491387188354	0.09645136237491	0.653248351337518
CUL4B	0.0266643110654762	0.0767274642023949	0.719151902400197
CUL5	0.0259469899547676	0.065590444528925	0.758118489567927
CUL7	0.0294601683765697	0.095891113068768	0.65075650453047
CUX1	0.0198576924844602	0.056408161818567	0.778526262973225
CUZD1	0.0184977492684834	0.0633852419198725	0.776272783083229
CXCL12	0.0340979180882861	0.202990061871355	0.437822148790687
CXCL14	0.0263344788975327	0.0721353876531455	0.73541123590108
CXCL2	0.0261524094957111	0.0695261403663521	0.744984930815281
CXCL5	0.0291896507784325	0.0934196396820755	0.658100015347871
CXCL9	0.032693803651408	0.132715172723409	0.556359900858283
CXCR4	0.0189502050669592	0.0440889823820073	0.785188304906274
CXorf22	0.0264238977986024	0.0697087244868284	0.743470617955542
CXorf36	0.0302593209630504	0.11990954826169	0.589483077032105
CYB5R3	0.0256110581224699	0.0621101847534805	0.768083233436294
CYCS	0.0302237482009971	0.123502421781136	0.582365404925688
CYLD	0.0290539137195558	0.119859013635111	0.592664581069713
CYP11A1	0.0281342754198231	0.0839979961825439	0.691392947356979
CYP11B1	0.0263168146960964	0.0701010429062918	0.742602228298683
CYP17A1	0.029757301587026	0.121367548046654	0.587822834133811
CYP19A1	0.0181425254995725	0.0500628917344819	0.782552691173324
CYP1A1	0.0235958807467934	0.0793627708404924	0.720421486793167
CYP1A2	0.0257125759921898	0.0633905194735652	0.764781359793586
CYP1B1	0.0268171624772494	0.079029537034971	0.711325903130889
CYP21A2	0.0331373102428473	0.138277425290006	0.544320742610047
CYP24A1	0.0264392282667129	0.0717640547953783	0.736420093121881
CYP27B1	0.0263493922673699	0.0708599112578734	0.739610423586281
CYP2A13	0.409832540225034	0.0710418022058322	0.186461696254958
CYP2A6	0.0265613496644536	0.0750161833338577	0.725332428015957
CYP2A7	0.0303131877690136	0.092218087408273	0.658245171257217
CYP2B6	0.0298187261327974	0.101811275214139	0.633852204362052
CYP2J2	0.037345321571932	0.144913013425208	0.523353348388809
CYP3A4	0.042561615986031	0.393812825755254	0.221272301680616
CYP51A1	0.0257879201026419	0.0629769817370013	0.765538400063787
DAB1	0.0186727359407505	0.041029501092815	0.786370758507953
DAB2IP	0.0177855185132607	0.0464316656462278	0.78467676479253
DAB2	0.0301342890286874	0.111557599546595	0.608655476207784
DACT1	0.0269979105551418	0.0779373239044115	0.714040953886934
DAP3	0.021464348074367	0.106369182678932	0.643320272204745
DAP	0.0254099078088088	0.0595697767907591	0.772927845059128
DAXX	0.51009765829239	0.984256513360478	0
DBP	0.0266349879254213	0.0753763990982871	0.723809692687396
DCAF12L1	0.0297328584231484	0.0904796000676994	0.665030506564241
DCAF12L2	0.539657095755663	0.124636328065449	0.077044098924003
DCAF4	0.0264540298772692	0.0714451466141652	0.737432826639304
DCC	0.0255513324347039	0.0609499787347481	0.770469304363527
DCLRE1A	0.0227608986698028	0.0681127093224958	0.759988773577255
DCLRE1B	0.0259307377153945	0.0655292869921592	0.758371601783904
DCLRE1C	0.02527457138068	0.0577048683006461	0.775465840455368
DCN	0.0168281938988115	0.0385948692075486	0.787193813153441
DCTN2	0.39289459117216	0.905240593277534	0
DCTN3	0.0367582406706117	0.462998714377643	0.168759267657917
DCTN4	0.0189652060303857	0.0446456759293735	0.784975969912058
DCT	0.0544901275028288	0.23716973473916	0.362808449971874
DCX	0.020468392593566	0.0590307148887234	0.777271546291266
DDB1	0.0277152069693394	0.0906937581514925	0.670687012898923
DDB2	0.0260468136953706	0.0667504976358686	0.754391051981233
DDIT3	0.0275075274701496	0.0852032396630861	0.689425302933863
DDIT4	0.0270319235329784	0.0775059443993543	0.715426907880978
DDO	0.0917444315897512	0.751647699669445	0.0172525484600299
DDX10	0.026257383295562	0.0712128065714223	0.738819093985361
DDX11	0.0290214906974047	0.118378285454992	0.595830553900655
DDX18	0.0187109169908297	0.0421024601261708	0.78603076776699
